"TOA5","WeatherStation","CR1000","39656","CR1000.Std.29","CPU:F13WeatherStation.CR1","39725","SecData"
"TIMESTAMP","RECORD","BattV","PTemp_C","AirTC","RH","Pyro","PAR_ref","WindDir","WS_ms","Rain_mm_Tot"
"TS","RN","Volts","Deg C","Deg C","%","W/m^2","umol/s/m^2","degrees","meters/second","mm"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2016-08-30 01:08:24",7279939,12.59,26.84,27.76,24.06,0,0,188,1.75,0
"2016-08-30 01:08:25",7279940,12.59,26.84,27.76,24.06,0,0,188,1.75,0
"2016-08-30 01:08:26",7279941,12.57,26.84,27.76,24.17,0,0,188,1.76,0
"2016-08-30 01:08:27",7279942,12.54,26.84,27.76,24.13,0,0,188,1.74,0
"2016-08-30 01:08:28",7279943,12.54,26.84,27.76,24.13,0,0,188,1.74,0
"2016-08-30 01:08:29",7279944,12.55,26.84,27.79,24.1,0,0,187,1.73,0
"2016-08-30 01:08:30",7279945,12.58,26.84,27.76,24.13,0,0,188,1.72,0
"2016-08-30 01:08:31",7279946,12.57,26.84,27.79,24.17,0,0,188,1.75,0
"2016-08-30 01:08:32",7279947,12.55,26.84,27.76,24.13,0,0,188,1.75,0
"2016-08-30 01:08:33",7279948,12.57,26.84,27.76,24.17,0,0,188,1.75,0
"2016-08-30 01:08:34",7279949,12.57,26.84,27.76,24.17,0,0,188,1.75,0
"2016-08-30 01:08:35",7279950,12.56,26.84,27.76,24.23,0,0,188,1.75,0
"2016-08-30 01:08:36",7279951,12.53,26.84,27.76,24.17,0,0,188,1.75,0
"2016-08-30 01:08:37",7279952,12.57,26.84,27.76,24.2,0,0,188,1.76,0
"2016-08-30 01:08:38",7279953,12.57,26.84,27.76,24.17,0,0,188,1.76,0
"2016-08-30 01:08:39",7279954,12.57,26.84,27.76,24.2,0,0,188,1.75,0
"2016-08-30 01:08:40",7279955,12.54,26.84,27.83,24.17,0,0,188,1.73,0
"2016-08-30 01:08:41",7279956,12.58,26.84,27.69,24.17,0,0,188,1.74,0
"2016-08-30 01:08:42",7279957,12.57,26.84,27.69,24.17,0,0,188,1.73,0
"2016-08-30 01:08:43",7279958,12.57,26.84,27.69,24.27,0,0,188,1.73,0
"2016-08-30 01:08:44",7279959,12.54,26.84,27.69,24.2,0,0,188,1.72,0
